#Table1
ra,dec,l,b,u,g,r,i,z,redshift
137.101150508618,3.36757551343954,226.807508297836,31.7829795197753,17.36177,16.01222,15.24014,14.88823,14.53944,0.01276623
146.910815552762,4.82166533176206,231.539061393024,40.9157556029645,17.23774,16.18594,15.84391,15.67439,15.58089,0.01105693
146.920672002769,3.33705330779405,233.189353152571,40.1217666873674,18.29614,17.32346,17.23237,17.21779,17.12274,0.01630291
180.391608671064,4.46649739449389,273.049270171482,64.405005192907,18.57139,17.37287,16.97638,16.75987,16.63859,0.01141982
183.431443459389,5.68091859243229,278.542495753993,66.7499277881685,19.38494,17.87932,17.2804,16.98883,16.86049,0.00726866
160.678114838842,-0.348254451442372,249.239313357585,48.6311228033195,16.5877,15.66631,15.30032,15.09045,14.89942,0.01873406
135.880965556224,47.508194869191,172.159613621962,41.5936478694689,18.19483,16.72626,16.23748,15.95638,15.77438,0.007556599
170.024663179448,59.5958837744658,142.422827657324,53.9394806804693,19.07578,17.67898,17.25909,17.0793,16.94407,0.00628685
173.778590172528,60.105382437157,139.242763887575,54.5397591059124,17.41993,16.4059,16.13738,15.99202,15.98408,0.00774718
49.3869972146589,41.296989045752,150.333312339575,-13.6724868325004,17.69752,15.70184,14.76266,14.31476,13.95708,0.01944314
49.5028172944523,41.2990947963276,150.407154805418,-13.6232246123699,18.74708,16.93138,16.05032,15.6279,15.28387,0.01404012
49.2479648290389,40.6699850650919,150.59473547159,-14.2554005328487,18.50979,16.42656,15.56998,15.06299,14.74714,0.01839729
49.547778411001,40.3515723697814,150.971418389073,-14.3973250396613,16.79049,14.75422,13.67647,13.15345,12.73203,0.01777489
49.6152258885157,41.3213174238366,150.46735318947,-13.558421496883,19.50845,17.55332,16.6175,16.12434,15.77691,0.01878707
218.439275446014,44.0821798212969,79.1564787356804,63.3646634923167,17.621,16.75135,16.44153,16.28201,16.26315,0.01016674
216.777283057386,45.0437347021643,82.4215557351912,63.8330625213467,17.7001,16.75618,16.38733,16.24516,16.1083,0.008660157
177.695627158809,56.4586059639473,139.097249132422,58.7253983521686,16.48898,15.38197,15.19893,15.12412,15.54055,0.002934017
182.82617203713,57.644722112528,133.262225645774,58.6715031028124,18.14394,16.49775,16.24821,16.08875,15.99201,0.01643167
138.302411005543,31.8077291997207,193.490628709664,42.7598092174117,16.29885,15.20873,14.76459,14.5195,14.46833,0.006335149
147.640358680937,35.7646381397288,188.67489379994,50.8222564891633,17.25802,16.48349,16.18605,16.07249,15.93254,0.01991663
225.19213759327,49.9936637524141,84.5454407687449,56.3785475846843,15.63976,14.30644,13.61516,13.2595,12.98825,0.01354037
196.470691926249,57.5679853950821,119.121112775288,59.4534029809307,17.48452,16.48493,16.09655,15.89402,15.79405,0.01510675
212.111600329564,54.9088098348555,101.413169348906,58.8846013931406,16.83424,15.60238,15.15942,14.93572,14.81539,0.004794675
222.511537589977,52.4062643741803,89.8576432855191,56.4233828924088,15.82364,14.93808,14.60994,14.52062,14.43585,0.002388834
182.844385817486,48.5340766061333,140.238894415425,67.2260643347336,17.00117,16.2974,16.0752,15.99611,15.86973,0.01456386
215.288302360499,39.4972323266071,72.2141028481265,67.6440048837566,16.76438,15.60511,15.01912,14.77752,14.70505,0.004327743
177.695661619209,45.8072187498768,151.757239787751,67.7783640773313,15.57894,14.34872,13.9101,13.85689,13.67564,0.002640403
213.959858895321,10.9612956122625,357.829120262593,64.4050330024839,18.47889,17.47625,17.10066,16.89435,16.83236,0.0163164
212.137406256318,11.8162265255889,356.439953678936,66.2991000665757,15.61796,14.31242,13.59343,13.26485,12.97988,0.01904109
213.943746722923,48.9068220335298,91.7744929903026,62.8058493140929,18.65936,17.37803,17.11447,17.09384,17.59622,0.006616312
208.332640849733,5.77165441032941,340.287608965334,64.058104804685,17.43328,15.94017,15.23027,14.90909,14.76162,0.003490624
193.579611912726,6.68702879315593,304.97901785698,69.5472499396309,16.9423,16.26783,16.05868,15.97638,15.84057,0.01208212
177.685218610701,7.1204790484577,264.418146314977,65.3475752998822,18.42799,17.41732,17.00535,16.86377,16.81376,0.01988671
186.057782703402,7.17506279457094,283.765457174989,69.0281737398676,18.45687,16.70238,15.96397,15.66575,15.6471,0.004865136
193.556521706245,8.35844792362898,305.0742447522,71.218517869131,17.11862,15.9464,15.47288,15.2017,15.11502,0.00963251
186.046845811852,41.5811012681881,142.330513808968,74.5049262444405,18.84099,17.66303,17.16345,16.94445,16.79404,0.002618242
200.400292127121,42.2825969780925,102.763791061793,73.6441612646765,15.56184,14.41249,13.91428,13.61713,13.42226,0.01130509
208.317771311547,40.7960479736354,83.8871369516477,71.3177396560127,16.46632,15.40061,15.04915,14.91167,14.83101,0.006553954
216.175562514111,35.2671706081114,60.9523596196231,68.526506825101,16.28643,14.60976,13.94963,13.58102,13.30617,0.009993513
208.309319213637,38.2271488283165,77.4036089227221,72.9467926612542,15.58292,14.35265,13.69747,13.37193,13.01982,0.01169617
212.12152158973,7.05785546947779,348.779455110867,62.8515606970413,15.44919,14.31618,13.79305,13.48096,13.33399,0.01981939
235.564492536834,39.9837262815396,64.1644831449526,52.5726768532454,15.87149,14.44805,13.8478,13.54747,13.34851,0.01501516
222.538357050225,47.3169224985513,81.8962404753677,59.2504173404034,17.20579,16.36192,16.08235,15.94801,15.81011,0.01851662
208.360139555052,40.2916920830363,82.6331055252868,71.6286283070861,16.05311,14.43261,14.45745,13.74453,22.82583,0.007884905
222.558596922217,36.9425042286508,61.8024132102046,63.1164980127625,18.78624,17.57318,17.19441,17.0113,16.80055,0.01380643
222.513764349493,46.0519424180385,79.739938041226,59.8890905052448,17.90429,16.8721,16.52941,16.4308,16.25926,0.01135269
216.136494918862,13.7990721670864,6.05502009608713,64.5168601171735,18.50542,17.57143,17.30351,17.18824,17.01301,0.01709385
247.953168910722,20.4107629449897,37.827439414584,39.518975941493,15.96957,15.36617,15.29698,15.32573,15.18668,0.01718909
247.954618512013,20.4115650684421,37.8289933808285,39.5179502074512,16.59047,15.49019,15.00495,14.89765,14.67722,0.01715169
21.0622487200269,1.0489420078528,139.899667764642,-60.7372760573526,17.05683,15.36179,14.53001,14.10624,13.80652,0.01868794
147.650360601034,64.4880992263245,147.622272483677,42.9672176665775,17.073,15.51961,14.67941,14.23233,13.89952,0.01025709
121.834364341628,51.1316000514133,167.621848896515,32.4540573880522,15.76694,13.59012,12.68951,12.23836,11.98029,0.01753317
121.807425434725,51.1548005089286,167.592983526108,32.4388743749513,17.70106,16.29101,15.57721,15.2417,15.0187,0.01789633
137.668534641141,60.393604412534,155.089643861736,40.3492734214902,17.77189,16.84847,16.60117,16.53621,16.48729,0.003509901
131.089304537507,58.8419725373107,157.974569193951,37.4463435159935,15.09553,13.68478,13.0803,12.7588,12.51106,0.004314892
119.633890938038,52.5980057962283,165.775600216966,31.2146924018132,19.08077,17.96317,17.46031,17.18705,16.96794,0.01899677
111.647449501003,43.2963451691489,175.047484426104,24.3094214460177,15.72947,13.72052,12.85531,12.42596,12.13076,0.01044269
153.215089579795,12.6660111543606,226.256012087886,50.2295074198421,16.45112,16.07368,16.05522,16.31817,16.87284,0.009398822
147.614136012922,12.7653922889467,222.477227438621,45.3882443738389,14.94693,14.11602,13.4706,13.54271,13.26747,0.004764272
161.339390847035,13.7142284778416,231.09543347794,57.6881141166006,17.44575,16.34105,15.90672,15.72324,16.00624,0.01025434
206.623306308077,38.7835226325089,81.7822059051607,73.6296315662178,19.03473,17.89953,17.45487,17.20755,17.04484,0.01958283
147.58738147017,33.5840481861742,192.119534510851,50.7148938455331,17.35267,16.47752,16.14339,16.02605,15.88289,0.005228171
175.700202155755,36.9542867595014,174.530217898261,72.4917993853771,18.38087,17.49112,17.04349,16.91159,16.74744,0.002527669
182.840844781766,38.5398969723328,156.728284242585,75.8399799845902,18.13016,16.67045,16.48245,16.44048,16.59675,0.003572882
131.426501312147,23.6960135425863,201.816261207819,34.956409472435,17.79096,16.47549,16.15922,16.06945,16.05229,0.01088129
147.588963421194,31.4879663826983,195.415575739926,50.5590436988891,15.52558,15.02516,14.47958,14.35383,14.52359,0.001708338
147.581127264639,31.4561725846821,195.464353557595,50.5492930456685,18.61926,17.77054,17.62188,17.62496,18.06105,0.001785643
216.178471313613,33.5705262018698,56.4060784913445,68.9254386828201,18.86959,17.87419,17.59958,17.46524,17.38083,0.01290142
138.301546995378,33.4445008520478,191.280251585573,42.9953496985818,18.88177,17.85187,17.27668,17.14646,17.04388,0.00607566
145.586357646488,32.0571809652781,194.279111779327,48.9210031531101,18.71409,17.82708,17.62225,17.54594,17.42643,0.01532798
141.506054799669,34.6534503616577,190.000536101568,45.7655739879604,15.95232,14.60817,14.06131,13.81608,13.73401,0.005394662
173.464749965288,34.751130028615,183.504745343679,71.7441281022445,18.81624,17.48882,17.21573,16.99513,16.93853,0.006185617
153.207327082835,30.5834157659335,197.603555355506,55.2763892373719,16.58001,14.79808,14.02648,13.64876,13.37698,0.01737414
208.324114068409,33.4908479952522,62.1919702843851,75.2326486563012,14.8665,13.15228,12.42952,12.02486,11.75636,0.007898992
173.429242182181,33.6772276113077,186.82461366883,72.0441322858531,17.86895,16.57662,16.20451,16.0285,16.07479,0.002675645
133.588479878498,23.1582241228789,203.183413952856,36.6872428211469,16.52983,15.36351,14.81913,14.56586,14.33229,0.009607426
216.78959727469,30.9482075496456,49.0055546415831,68.7752981055499,15.69086,14.56281,14.14269,13.94063,13.86235,0.01366233
186.046330432071,31.5219016819608,174.811707758002,82.6145861743047,14.33051,13.26838,12.75844,12.46024,12.29253,0.00417932
198.930043345016,30.7535991902891,68.6830118679659,83.5703922029567,18.39979,17.53834,17.25922,17.12848,16.9656,0.01866294
181.015943598744,31.8957877337815,185.265760255385,78.6532929403602,13.41156,12.2702,11.25992,10.8303,10.59564,0.00253757
199.520577315166,31.0963467123463,68.8069421248863,82.9589272027924,19.02418,17.61442,17.21079,17.008,16.91576,0.01844969
200.418875178744,31.3510022718303,67.3637920741117,82.1714190927746,15.8871,14.48633,13.81963,13.48725,13.26844,0.01620676
206.621923168486,30.4046432594846,51.3790634516595,77.5086287143146,18.35259,17.29099,16.97724,16.8572,16.94665,0.01665792
198.946296833629,31.8464224910482,76.0820284141261,82.9081286532815,15.94243,14.81639,14.42211,14.15579,14.13212,0.01697578
196.4879151638,32.8387891056231,94.9951339854871,83.4831840615695,17.2121,16.20193,15.90694,15.78596,15.77724,0.01772188
196.488998921692,32.837162536512,94.9810542205304,83.4841441187979,18.31399,17.70989,17.69859,17.76454,17.86072,0.01764304
245.896124690885,45.7454616381537,71.5939389618389,44.4313414846879,16.25017,14.63242,13.90989,13.49461,13.23388,0.006153923
175.450142887824,20.1037196834528,233.006990345752,72.5939322898373,14.95364,13.13008,12.36688,11.97684,11.74543,0.01912276
245.387559139178,9.99780682956813,24.2975238323062,37.7622949433838,18.59405,17.58763,17.26539,17.12376,17.08412,0.01757434
156.035727618323,16.7418930999709,222.152023709294,54.4465360089663,15.73972,14.24278,13.42738,13.03857,12.71794,0.0185751
176.753427172197,19.4583917576432,236.956089705745,73.3586812456003,18.3111,17.04581,16.40796,16.13003,15.88718,0.01796557
176.773329291837,19.8371941998498,235.835350283413,73.5637815466294,15.37804,13.47677,12.62581,12.21007,11.89995,0.01943015
175.47627026659,20.3431474111819,232.326913066773,72.7236950820702,18.33408,16.80476,16.05889,15.69857,15.44819,0.0197658
212.350319073442,17.9459566207829,9.93477802346968,69.8287504752367,18.93146,17.8054,17.22285,16.95337,16.70181,0.01778884
176.811469720867,16.5637781377282,245.046662389589,71.7694908013165,17.19321,16.08027,15.697,15.49721,15.3957,0.01126936
166.236755451282,17.6417962125137,228.471331934297,63.6891524306443,18.30405,17.1709,16.61314,16.34241,16.21559,0.003027526
175.50709515642,16.6756592819552,242.416675000254,70.8396594317539,18.36929,17.36759,17.13031,17.02232,16.94667,0.01021267
175.460551391401,18.0787345280517,238.738374345113,71.593867070095,17.64894,16.63277,16.12893,15.89343,15.78027,0.01145713
184.36362957496,17.6505005322124,261.569405058032,77.6992583682526,16.09821,14.46254,13.77655,13.42026,13.22948,0.003159039
184.312261473503,16.5313131285643,264.419731697681,76.7724366031556,14.77519,13.2077,12.48119,12.37078,11.88331,0.003027189
177.471654192794,18.5606458512599,240.8840431478,73.4548117735072,18.55752,17.23749,16.83263,16.36756,16.57361,0.01940474
185.818885990424,4.83614197314503,284.932190331937,66.7185511456102,17.72453,16.90252,17.09472,17.34462,17.27821,0.01784498
185.836925180197,4.81080772596403,284.993545446942,66.6991505437589,18.50641,17.59445,17.31877,17.18775,17.05551,0.01801112
176.753034187569,-0.294232892309175,270.855637354009,58.5066429211359,15.72687,14.77544,14.33557,14.07257,13.92181,0.004907412
177.413723400443,3.22164946754807,268.563566360201,61.8984129863469,18.09205,17.2182,16.85076,16.70061,16.55349,0.019884
176.779088586017,3.10641181478067,267.537959616258,61.4762545492165,18.73689,17.76148,17.3945,17.28773,17.26982,0.003392258
121.663944147359,7.90901921492547,214.344555959382,20.2974312485404,18.48301,17.75288,17.58049,17.39,17.44379,0.01537192
121.742066165881,8.00632417737882,214.287563355624,20.4096769645353,17.642,16.46174,16.52612,16.31368,23.3428,0.0148725
190.688969173982,3.43048012916043,297.55382535658,66.2114521622189,17.6042,16.26747,15.64491,15.36476,15.15533,0.001987356
190.712189413823,-3.2920071628068,298.704050993398,59.5091513767862,18.44529,17.39025,16.95154,16.78016,16.6366,0.01505301
122.851380355738,43.2908418807157,176.941708891203,32.2860927182984,18.77867,17.52497,16.96392,16.67371,16.39166,0.01733183
121.733211965699,18.2225967464426,204.190305973966,24.5854242167743,17.81718,16.69269,16.16137,15.90204,15.68162,0.01603093
140.92795989879,3.36689968519985,229.137207201654,35.0717528783457,18.39244,17.71035,17.56801,17.65083,17.58385,0.01170357
208.736212855345,2.09569552662626,336.902978455554,60.7081843040896,16.6311,15.7299,15.32481,15.15452,15.02677,0.01460503
166.25070101535,0.885174109820706,254.264587634081,53.386253528716,19.10485,17.95063,17.51288,17.33201,17.19678,0.01342926
168.705986322603,0.905628439416847,257.424341666524,55.0024930949665,18.33986,17.28681,16.89505,16.73253,16.58306,0.01934646
325.374645503933,0.894693880089856,56.5328896943694,-36.4588977485345,15.53776,14.26423,13.58023,13.27507,12.99562,0.01521444
352.442356304667,15.8774595963039,95.7896336379986,-42.649098066594,18.1988,17.28586,16.89699,16.73006,16.57525,0.009088914
181.573683470281,58.9925191864542,133.653697493654,57.1862821819248,18.31387,17.39852,17.41884,17.43383,17.45181,0.01112842
151.850257103247,5.3252851587857,234.632278458018,45.3171131353376,18.7713,17.76349,17.53365,17.37517,17.41874,0.004153254
160.304025502734,6.369901556301,240.837287863203,52.7596236054858,16.62627,14.75037,13.94044,13.53374,13.2559,0.01924049
125.667887885093,3.76293654745369,220.240655708241,21.9740613333365,18.30145,17.20882,16.78238,16.55205,16.55409,0.01336872
162.281517798145,6.9173582528669,242.157014864027,54.6431817766091,15.53026,14.34391,13.75369,13.47873,13.31567,0.002403733
174.859633448811,8.70610965370717,256.833098631185,64.9173188182903,18.11344,17.13982,16.75374,16.55342,16.38841,0.01820576
189.656540912463,9.67512261431358,292.502176343246,72.2868512164029,18.04677,16.7035,16.14407,15.85776,15.90529,0.004893488
160.293786605498,46.0104741486445,167.964635560952,58.1033418726536,17.55128,16.98079,16.76925,16.77824,16.66776,0.01811203
184.80092406125,49.3546493002815,136.402924451083,66.9220981819719,15.59189,14.17029,13.52356,13.16602,12.96877,0.01216683
190.962790595088,11.4670330090751,296.073910914213,74.2375849855487,17.34364,15.90046,15.263,15.02338,14.81483,0.00310921
190.985781030702,13.1266516543163,295.427134056326,75.8889848796309,13.70214,12.36174,11.52713,11.11375,10.81398,0.00349888
190.966460093187,13.1367962684747,295.345499942035,75.8967981463616,13.5094,12.13107,11.60045,11.36085,11.12512,0.003011985
172.764352753838,54.4079930340795,145.784265698243,59.0089243501054,18.63416,17.51786,17.18063,17.04486,17.00455,0.01896615
190.955918369413,54.9049430096991,125.277938991967,62.1887514425082,16.34134,15.46827,15.22056,15.16039,15.09082,0.01653728
174.878990906144,55.1590200032316,143.003261940689,59.0776577033074,16.18463,14.33879,13.5489,13.16469,12.88306,0.01923256
189.665725751304,55.4454159361592,126.74000654804,61.5884188014685,17.36863,16.2562,15.7763,15.54184,15.34316,0.01586285
191.018261513083,55.4322050765642,125.133170097395,61.6646983781209,18.05178,16.99964,16.57743,16.36399,16.2158,0.01880583
189.65520850914,55.9257746428261,126.648523547858,61.1100304694365,16.52662,15.7791,15.55797,15.44364,15.3582,0.0106726
221.837595661189,48.9013140915644,84.9883686461566,58.8058729954143,15.72591,14.94276,14.59173,14.44981,14.32337,0.007446643
207.521237772284,57.8095374612801,108.345584241048,57.62710452761,18.84946,17.74816,17.36376,17.18629,17.06808,0.005676435
212.478903587344,56.8226116266883,103.113602932501,57.1830698435624,16.39324,14.9049,14.21387,13.86356,13.63565,0.005971351
139.991764013875,37.1912648715523,186.284037756161,44.7178649773589,15.94951,14.16585,13.29701,12.81974,12.36145,0.007531162
148.502498364802,8.7774354722489,228.029736685264,44.3042685633856,18.82305,17.91784,17.54612,17.4006,17.22384,0.01291305
174.836481072624,46.5138293216446,154.442105306096,65.9590401826313,14.40697,13.46151,13.03895,12.82875,12.75052,0.002516338
148.530406173417,9.35984899051965,227.337490899592,44.6138519497781,17.96723,16.85011,16.4848,16.26607,16.29592,0.005069678
162.249104420771,10.8354507380219,236.497513733097,56.9328202616631,16.93495,15.82146,15.41473,15.16841,14.98307,0.006453592
125.703522496341,27.7153947384322,195.433876754139,31.1943883916731,17.62675,16.49247,16.03531,15.76777,15.64205,0.01974608
143.833413953057,35.9136784035099,188.338180813511,47.7405150970982,17.00862,15.75892,15.22892,15.00715,14.98053,0.005154052
159.099412256989,12.7075373305637,230.730255555314,55.2947717051071,15.95783,14.24146,13.60321,13.30112,13.22329,0.002017861
151.865383402137,12.2745019647452,225.85631586566,48.8793915980491,15.30957,14.30751,13.8487,13.64309,13.47686,0.009395114
162.833050671006,14.0234368716057,231.952686954872,59.1011559044736,15.9443,14.79169,14.26306,14.00152,13.76545,0.01027332
162.880598816951,14.1147671642009,231.842875215435,59.1865748921837,19.29427,17.93019,17.34139,17.06908,17.01075,0.002808693
151.888334769742,13.1066113989748,224.739796095877,49.2769460921885,18.37678,16.89822,16.53828,16.51044,16.6312,0.009130106
139.939534250924,33.7450157496476,191.098759083321,44.3862553479741,15.89039,14.12367,13.25296,12.82287,12.53209,0.01711837
139.974388911162,33.7002759949589,191.16558322195,44.4099706006281,18.78678,17.99653,17.82679,17.66187,17.59542,0.01893452
148.553515055487,36.637832983063,187.271774592593,51.5516840927346,18.53075,17.50127,17.21372,17.04166,16.92981,0.01610388
148.560819852026,37.2988606819241,186.209056535522,51.5376237322646,16.61043,15.47873,15.0326,14.78016,14.63326,0.01902547
201.332842679523,48.0405703430351,107.637742254666,68.0688596202251,18.02494,17.34424,17.40717,17.67661,17.68207,0.01636894
209.123152498568,48.0518230800584,96.0515553233264,65.5401714700371,17.68024,16.59469,16.07774,15.81624,15.58473,0.01525264
174.830053249529,56.2686756421843,141.923432529528,58.1207709407192,15.1903,13.15782,12.63626,12.25168,12.63311,0.007590916
174.843179059393,56.2706768971932,141.909680093875,58.1228635002316,14.90039,13.12234,12.3215,11.90405,11.65521,0.007976087
174.859258807974,56.2703424283323,141.895578384456,58.1278011836213,14.24823,12.91676,12.37849,12.07667,12.14826,0.008416185
184.797495814685,56.7225913103748,131.745018481635,59.8506006960721,17.85889,16.66829,16.24621,16.0033,15.88048,0.0161948
174.09927051508,47.1580952603812,154.281250405257,65.1435837296489,18.23956,17.54332,17.80059,18.38432,18.35386,0.01017745
163.365203455911,46.0196581425216,166.073984868023,60.0019696633855,17.47731,16.35209,15.93499,15.76489,15.80361,0.002406811
148.556425965146,36.5358259932216,187.435711447045,51.5562335659812,17.33886,16.40113,16.05527,15.88579,15.74786,0.01592919
212.512860916706,54.2183070292331,100.267098313403,59.314170442438,15.6574,14.49102,14.00747,13.77215,13.64627,0.006079875
210.549166441508,55.8140260868828,103.798432815213,58.6077927513007,14.58767,12.88324,12.06147,11.63049,11.3091,0.005989655
204.870402917448,46.015476145077,99.3225617582002,68.848209062352,17.03667,15.87967,15.60496,15.50394,16.06953,0.008092755
207.520972757644,46.4504043865447,95.8541829798711,67.4742614167157,17.61558,16.72171,16.41492,16.2855,16.20296,0.006035962
210.542975391203,45.8626104041177,90.753230382212,66.5970297030119,15.68812,14.91576,14.53411,14.35096,14.20088,0.007042418
148.551794732664,37.6902256809819,185.58103808611,51.5141761515589,17.94262,16.54601,15.7456,15.34697,14.99635,0.01712167
159.751582480511,41.6690988747166,176.030344927304,59.3201668890614,16.97034,16.56329,16.63827,17.38938,17.23175,0.002258349
159.766859891927,41.6613689225676,176.037984303697,59.3333887421753,18.07946,17.37437,17.48516,18.32511,18.05787,0.002206889
159.789418509676,41.6866780530955,175.980654541122,59.3417355608265,14.71922,13.57842,13.12488,12.86887,12.77318,0.002380651
201.30797783012,43.2672638882674,102.127804504358,72.4698008235447,14.85684,13.33474,12.40118,11.9321,11.52356,0.004090548
172.777892641048,44.1840863437999,161.106468901706,66.5229263881739,19.213,17.95662,17.53805,17.3479,17.2034,0.0101859
184.812830808754,44.8005189461402,140.873447313988,71.1897624322193,18.40478,17.39338,16.98596,16.81951,16.67472,0.003078321
174.876092588457,43.4079479313436,160.037734738003,68.1741811636089,18.99898,17.88276,17.53111,17.36204,17.17755,0.003845236
207.566395777484,42.0269675550359,87.8195851218262,70.8604398997991,18.04856,17.06841,16.73843,16.5195,16.46212,0.007290045
163.347823567359,43.0313938753996,171.549718348292,61.3207367841468,18.51945,17.48889,17.11996,17.04138,16.97791,0.01984101
191.022409944182,45.0015994939595,127.153748615009,72.0664975467698,18.01929,17.38075,17.39261,17.47677,17.62727,0.0123918
221.820254068939,38.8876287711252,66.2963564425869,63.1746174322697,18.27487,17.19508,16.77279,16.56086,16.67708,0.01456071
201.364971532816,44.437786591092,103.605405382283,71.3918574795318,18.92682,17.88194,17.62205,17.46511,17.54627,0.004153254
165.116028130463,11.6207928263476,238.281563880856,59.6982591874249,17.24549,17.29053,16.96458,16.8079,16.63841,0.009492875
184.801893512653,12.8518718948576,273.5000065469,73.8529095615427,18.24308,16.86421,16.19986,15.91943,15.83913,0.002736568
162.237287872001,12.1939058677768,234.375888595891,57.6621045189445,16.45951,15.96339,15.939,16.26202,16.15336,0.004395853
209.140684308328,49.6922173236472,98.300326285353,64.2060356895916,18.86371,17.97034,17.73378,17.59518,17.61749,0.01499305
199.00244139014,40.9693912970347,104.412328188009,75.2632415284953,17.07341,16.13343,15.8331,15.69685,15.60862,0.003751711
184.801571136943,6.38158215633667,281.215260196079,67.8838839512767,16.5396,15.32645,14.75261,14.48337,14.29728,0.00942803
184.81386396393,6.3071146347164,281.311150347307,67.8176445448485,17.03828,15.4677,14.81879,14.51298,14.28413,0.007518751
190.348190517335,6.67810690650867,295.823115416638,69.4110093231829,16.49916,14.77684,14.0027,13.63316,13.35529,0.01314445
210.573289776268,7.68416418100177,347.003487809739,64.3095964006113,15.58463,14.15024,13.31511,12.93592,12.6339,0.01517856
189.652085719511,6.50324727263374,293.945884506181,69.1507743939283,18.29672,16.87718,16.26993,15.98897,15.83912,0.004670872
190.330521065637,6.52329275615918,295.822327250118,69.255203839109,17.49582,16.65931,16.39197,16.30088,16.20601,0.005722487
193.26555982889,7.68325666724168,304.140518793954,70.5511141844158,16.75699,15.36246,14.73261,14.40936,14.24371,0.005414103
174.853281090381,41.5994148517635,163.860550735776,69.3379695938121,18.35862,17.50856,17.31342,17.18918,17.49961,0.00440155
210.568023257956,38.9717695491524,76.1272891290991,71.0718945206759,18.71329,17.43765,16.97276,16.73119,16.63443,0.0189243
193.683107766909,8.05310288599089,305.425849943981,70.908817342036,16.2585,14.70063,13.99418,13.64874,13.39858,0.008408937
194.222669759306,8.16142351260928,307.077455591274,70.9891903873303,17.43689,16.05694,15.62527,15.38602,15.28827,0.008641984
207.408351694144,40.0632323622768,83.6490260300817,72.3230707537776,17.18275,15.9393,15.39835,15.15233,14.95519,0.008486859
182.171169136863,39.3229470640525,156.360809962625,74.9040706782635,18.62815,17.54691,17.13632,16.97412,16.77091,0.003495715
245.67969847928,22.4594323550539,39.5432613899804,42.1629664825362,17.96538,16.73275,16.20097,15.96556,15.78081,0.01416488
216.067710509871,36.2587899975621,63.6002377828676,68.3193447842255,18.58952,17.44996,17.01443,16.90989,16.78392,0.01185388
184.733825303717,8.96159952430381,278.494871408013,70.2756474583241,16.37961,14.57788,13.78283,13.38588,13.09389,0.01468937
194.264451143595,9.38304590158647,307.471847216951,72.2051573595058,18.06453,17.32486,17.06293,17.01773,16.89304,0.008863249
202.987225842398,13.5171103262407,339.746139984038,73.4218644146196,18.78254,17.98019,17.88713,17.90368,17.79414,0.01622546
216.096561571773,13.7984387325348,6.00184228512236,64.5481886938913,16.80165,15.81337,15.33503,15.12887,14.93934,0.01681845
5.11947037995628,0.541161851253808,106.620867270219,-61.3462072046023,18.19278,17.17205,16.78182,16.55795,16.45176,0.01792637
5.14101210702759,0.856539659002525,106.826791645446,-61.0460677219712,19.26123,17.81979,17.17048,16.85394,16.62106,0.0173234
9.89512804609012,0.859958671174391,116.635948507251,-61.8666997279857,15.02831,13.38069,12.76942,12.42095,12.30913,0.0146116
9.93053479742173,0.960695860501378,116.731222386616,-61.7698658458056,19.22015,17.83964,17.20553,16.88044,16.69953,0.01378144
29.1452993594709,-1.18262203303871,156.705661420852,-59.7125377864629,18.87839,17.507,16.98038,16.69647,16.52406,0.01631924
15.2089258391265,-0.731344864429386,128.204120460207,-63.5068032644863,17.82997,16.47416,16.04204,15.91766,15.81308,0.01827633
28.533463535377,-0.742401007638472,155.223435388331,-59.6244328574887,17.75658,16.64756,16.29859,16.12404,16.05029,0.01571226
28.5654204762796,0.0872200086648891,154.514623250222,-58.8774529435363,18.85188,17.80288,17.48048,17.42987,17.5668,0.01948971
115.768765826461,50.2887529972025,168.080144481572,28.5427732746601,16.81263,15.60284,15.09963,14.8434,14.61681,0.01870834
143.184970919098,68.4004447892573,144.257610849931,39.4925990781341,18.65413,17.23784,16.71828,16.40809,16.23018,0.01182519
136.095140827776,27.9530041041769,198.044405483046,40.1372525556031,15.56278,14.35453,13.80484,13.54344,13.29512,0.00999733
143.212988275818,31.6958381485625,194.47634473089,46.8777504300518,17.73991,16.10689,15.37572,15.02025,14.7104,0.01527665
150.773158568976,11.4463317340458,226.212571734905,47.5482052117017,17.58714,16.6561,16.34945,16.16353,16.05433,0.01167719
146.097888698923,11.2313096938579,223.47886508869,43.3781029622338,16.42772,15.02703,14.46989,14.19657,14.07319,0.01691868
185.473734447647,15.6458804821475,270.580900241211,76.6245657311987,16.74309,15.25137,14.57002,14.20368,13.99708,0.002804628
193.693027278452,15.5916172226533,306.940410350113,78.437316721822,17.42591,16.51577,16.25416,16.18825,16.07123,0.008807385
188.982794565672,39.4928277883337,136.576447460318,77.221854633815,18.66393,17.58799,17.3056,17.32421,17.55964,0.01993811
207.406826640495,38.9205860876566,80.7605586215237,73.0769362516242,18.58314,16.47613,15.42812,16.18545,15.19585,0.007515233
150.791407425127,32.6061887828355,193.924188690266,53.3471733968166,18.41562,17.39833,16.47308,16.53054,17.00627,0.004936983
150.146900666684,33.937530620468,191.677103482229,52.8544620537765,18.36842,17.29963,16.87725,16.66404,16.52736,0.01684559
193.685569360766,35.9221945827664,118.566024553755,81.1781505544326,18.02427,16.71617,16.46297,16.34236,16.21921,0.01451143
179.792454428496,37.793404439046,165.516862913767,74.6907980369821,15.50278,14.46309,14.05466,13.83561,13.66474,0.01075268
